,Unnamed: 0,beach_id,beach_slope_average,width_ci_average,quality_flag,mstr,hsig_median,prc_mstr_obs,min_tide_obs,max_tide_obs,sl_points_average,beach_length,coastal_region,primary_comp_id,secondary_comp_id,d50,distance_to_sample,latitude,longitude,hs_mean,hs_max,tp,dir,Wdir_weighted_mean,geometry,dataset_left,index_right,ID_Region,Descriptio,dataset_right
544,894,aus1969,0.0862281727534496,0.0144,High,4.385982513427734,0.0680000036954879,73.68,-1.300830812727081,1.9309271141899649,1159.0,1206.328571349587,Kimberley,WA13.03,WA13.03.03,0.37113,0.0,-14.11950555675298,126.31005862630256,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.31005862630256 -14.11950555675298),Short (2022),0,5,North-western Coasts,Short (2022)
545,895,aus1970,0.0583181119606612,0.0068,High,4.385982513427734,0.0540000014007091,73.75,-1.303861566693449,1.9309271141899649,1133.0,292.6936013360542,Kimberley,WA13.03,WA13.03.03,0.37113,0.0,-14.113443563334378,126.3147492117332,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.3147492117332 -14.113443563334378),Short (2022),0,5,North-western Coasts,Short (2022)
546,896,aus1985,0.1347718563182567,0.0416,Medium,3.9591715335845943,0.1300000101327896,73.39,-1.1346387231383952,1.7709834884522622,633.0,1396.168257678303,Kimberley,WA13.03,WA13.03.03,0.42928,0.9008537134960684,-14.005198801823772,126.45250515254622,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.45250515254622 -14.005198801823772),Short (2022),0,5,North-western Coasts,Short (2022)
547,897,aus1990,0.1225080413933604,0.0135,High,3.7865469455718994,0.1200000047683715,73.41,-1.0763392836639216,1.703495275979152,581.5,436.3668821969684,Kimberley,WA13.03,WA13.03.03,0.99309,19.231583583369066,-13.96547714046499,126.50184039562028,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.50184039562028 -13.96547714046499),Short (2022),0,5,North-western Coasts,Short (2022)
548,898,aus1991,0.0812698270620972,0.0089,High,3.7865469455718994,0.1200000047683715,76.65,-1.1989401348171411,1.703495275979152,601.0,4128.520156341521,Kimberley,WA13.03,WA13.03.03,0.99309,11.467382385142004,-13.957761627433316,126.5184517029421,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.5184517029421 -13.957761627433316),Short (2022),0,5,North-western Coasts,Short (2022)
549,899,aus1995,0.0888704270016283,0.0096,High,3.525685310363769,0.1200000047683715,76.79,-1.0887296903246944,1.618551637409673,598.5,780.7482959832307,Kimberley,WA13.03,WA13.03.04,0.32309,189.79910682841927,-13.94172497878774,126.56552943183785,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.56552943183785 -13.94172497878774),Short (2022),0,5,North-western Coasts,Short (2022)
550,901,aus1998,0.1402950378746389,0.0263,Medium,3.484791755676269,0.050000000745058,76.88,-1.0776198234346444,1.601528902450162,598.0,973.971574622964,Kimberley,WA13.03,WA13.03.04,0.97942,0.0,-13.992366996873008,126.51844794877536,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.51844794877536 -13.992366996873008),Short (2022),0,5,North-western Coasts,Short (2022)
551,902,aus2011,0.1214866428002393,0.01845,High,3.510416269302368,0.0240000002086162,75.91,-1.053063605693494,1.611741905421356,619.0,900.5971449148064,Kimberley,WA13.03,WA13.03.04,0.30145,0.0,-14.10364292220424,126.4987072497073,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.4987072497073 -14.10364292220424),Short (2022),0,5,North-western Coasts,Short (2022)
552,903,aus2012,0.1225448427934349,0.0344,Medium,3.510416269302368,0.0240000002086162,76.96,-1.0899214068529348,1.611741905421356,623.5,1207.85796465432,Kimberley,WA13.03,WA13.03.04,0.30145,12.663564598986529,-14.112958372210365,126.49732816886228,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.49732816886228 -14.112958372210365),Short (2022),0,5,North-western Coasts,Short (2022)
553,904,aus2017,0.1321841076496485,0.0231,High,3.4921135902404785,0.0240000002086162,77.07,-1.0867900314532646,1.60444000758869,640.0,1190.021947397403,Kimberley,WA13.03,WA13.03.04,0.61132,10.375580197114092,-14.146220385617651,126.55616923308456,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.55616923308456 -14.146220385617651),Short (2022),0,5,North-western Coasts,Short (2022)
554,905,aus2020,0.1508520380916084,0.025,High,3.4921135902404785,0.0180000010877847,77.07,-1.0867900314532646,1.60444000758869,616.0,752.8809066784609,Kimberley,WA13.03,WA13.03.04,0.61985,8.55131351615031,-14.18145331359832,126.61356233767052,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.61356233767052 -14.18145331359832),Short (2022),0,5,North-western Coasts,Short (2022)
555,906,aus2025,0.0900801698349089,0.0111,High,3.47376036643982,0.0540000014007091,77.0,-1.0764462654778078,1.5983237317547516,614.0,553.9078325417948,Kimberley,WA13.03,WA13.03.04,0.77916,0.0,-14.106155043296344,126.655476238212,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.655476238212 -14.106155043296344),Short (2022),0,5,North-western Coasts,Short (2022)
556,907,aus2028,0.1624451912432696,0.0222,High,3.47376036643982,0.0540000014007091,77.0,-1.0764462654778078,1.5983237317547516,663.0,540.8370231694576,Kimberley,WA13.03,WA13.03.04,0.34869,0.0,-14.10150152712591,126.68605943400703,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.68605943400703 -14.10150152712591),Short (2022),0,5,North-western Coasts,Short (2022)
557,908,aus2033,0.105903777982839,0.019,High,3.429627656936645,0.1380000114440918,76.9,-1.0551457690585837,1.5823233216173824,631.0,734.4169585103074,Kimberley,WA13.03,WA13.03.04,0.17924,0.6307296633551889,-13.97470821543793,126.75855272620636,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.75855272620636 -13.97470821543793),Short (2022),0,5,North-western Coasts,Short (2022)
558,909,aus2039,0.1003224979859503,0.029,Medium,3.2243518829345703,0.0520000010728836,76.47,-0.9540807601693908,1.5115426784240713,645.0,2426.582646034383,Kimberley,WA13.03,WA13.03.04,0.15713,0.0,-13.919446588404522,126.80758358809992,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.80758358809992 -13.919446588404522),Short (2022),0,5,North-western Coasts,Short (2022)
559,911,aus2084,0.1032618647437115,0.0271,Medium,3.061208724975586,0.3260000050067901,76.12,-0.8733839741528601,1.4567592502116051,626.0,1601.090578915109,Kimberley,WA13.03,WA13.03.04,0.18946,0.0,-13.808266824617911,126.75972292974689,0.2925280083375086,1.1419120278837769,2.8126700941892837,196.59211897601185,316.2364751051702,POINT (126.75972292974689 -13.808266824617911),Short (2022),0,5,North-western Coasts,Short (2022)
560,915,aus2117,0.0716032621317499,0.0394,Medium,2.3042972087860107,0.242000013589859,89.36,-0.9220686291793078,1.1369946990741655,575.0,871.8005672433433,Kimberley,WA13.04,WA13.04.01,0.26609,7.990768200294978,-13.89377064905169,127.06465935386072,0.6239809071759366,2.86133606677797,4.382051640887893,191.0942827465772,74.86836564022343,POINT (127.06465935386072 -13.89377064905169),Short (2022),0,5,North-western Coasts,Short (2022)
561,918,aus2138,0.108808965218843,0.04135,Medium,2.3817873001098637,0.184000015258789,104.13,-1.350171757176854,1.129872818474982,592.5,395.8619223985702,Kimberley,WA13.04,WA13.04.01,0.57834,3.817222293974236,-13.959946631107362,127.19324035278416,0.5955891213764529,2.6851568990574544,4.231418459977226,184.2352467572806,90.11305110873175,POINT (127.19324035278416 -13.959946631107362),Short (2022),0,5,North-western Coasts,Short (2022)
562,919,aus2140,0.114189366242682,0.0319,Medium,2.5041232109069824,0.184000015258789,101.42,-1.3665433368430733,1.173196480105801,632.0,500.3549126513489,Kimberley,WA13.04,WA13.04.01,0.18557,492.433584544836,-13.942563809449094,127.2259391147398,0.5955891213764529,2.6851568990574544,4.231418459977226,184.2352467572806,90.11305110873175,POINT (127.2259391147398 -13.942563809449094),Short (2022),0,5,North-western Coasts,Short (2022)
563,921,aus2146,0.0648870574354149,0.0285,Medium,2.647117376327514,0.2939999997615814,96.15,-1.3237733035877468,1.221344489150513,557.0,3055.782733797096,Kimberley,WA13.04,WA13.04.01,0.19615,41.21527146100813,-13.951303326942533,127.33758864626088,0.5955891213764529,2.6851568990574544,4.231418459977226,184.2352467572806,90.11305110873175,POINT (127.33758864626088 -13.951303326942533),Short (2022),0,5,North-western Coasts,Short (2022)
564,923,aus2154,0.0295582425546931,0.0026,High,3.505446195602417,0.2380000054836273,93.76,-1.7618873466716414,1.5249397621061156,589.0,1405.187891663373,Kimberley,WA13.04,WA13.04.02,0.21169,0.0,-14.058984731776563,127.45216539096576,0.5955891213764529,2.6851568990574544,4.231418459977226,184.2352467572806,90.11305110873175,POINT (127.45216539096576 -14.058984731776563),Short (2022),0,5,North-western Coasts,Short (2022)
565,924,aus2162,0.052997694347156,0.0089,High,4.659391403198242,0.2440000176429748,89.28,-2.2235864331442694,1.9362092012554948,1134.0,1524.359473097345,Kimberley,WA13.04,WA13.04.02,0.18428,0.9376326880591132,-14.25932370685834,127.71526113899056,0.5955891213764529,2.6851568990574544,4.231418459977226,184.2352467572806,90.11305110873175,POINT (127.71526113899056 -14.25932370685834),Short (2022),0,5,North-western Coasts,Short (2022)
