,beach_id,beach_slope_average,width_ci_average,quality_flag,mstr,hsig_median,prc_mstr_obs,min_tide_obs,max_tide_obs,sl_points_average,beach_length,coastal_region,primary_comp_id,secondary_comp_id,d50,distance_to_sample,latitude,longitude,Hs_mean,Hs_max,Tp_mean,Wdir_mean,Wdir_weighted_mean,geometry
23,aus0378,0.06201315838479354,0.0335,Medium,1.465582013130188,1.034000039100647,93.0,-0.5543299006970511,0.8086213612454378,342.0,822.9759618066203,Gippsland,VIC01.01,VIC01.01.02,0.41466,96.14508743587018,-37.778333612073986,149.17418938789567,1.588016870734491,5.081799930573027,8.552663186124715,164.98466028469846,185.1374439245501,"LINESTRING (149.17883795687393 -37.77860410808379, 149.1765054154542 -37.77840048597604, 149.17372725418122 -37.77827941310549, 149.17104657225104 -37.778169346687484, 149.16954260524608 -37.77833994956556)"
24,aus0408,0.04708656229809855,0.00955,High,2.4850800037384033,0.24400001764297485,88.45,-1.4199099989044512,0.7782014605640835,430.0,3959.00657134095,Gippsland,VIC02.03,VIC02.03.01,0.15283,14.846873246611919,-38.860545717856674,146.4702381911951,1.4675601876098963,4.103584921653068,7.758418480907755,206.29701995030084,231.7340708456531,"LINESTRING (146.47472337818493 -38.84328195432874, 146.4725784567564 -38.848406626893016, 146.47026016761853 -38.855449309227716, 146.46927640666252 -38.86004567272816, 146.4683633283266 -38.86441237453394, 146.46799429197412 -38.86877292233913, 146.4687563035343 -38.87276261377383, 146.47012308617383 -38.87658258838674, 146.4711713560449 -38.87773764299265)"
25,aus0377,0.08156219358557928,0.0464,Medium,1.465582013130188,1.034000039100647,93.0,-0.5543299006970511,0.8086213612454378,377.5,730.2497944439873,Gippsland,VIC01.01,VIC01.01.02,0.31208,9.839371809065101,-37.777913858537055,149.1997886553863,1.588016870734491,5.081799930573027,8.552663186124715,164.98466028469846,185.1374439245501,"LINESTRING (149.2038762223825 -37.777592871146304, 149.20205196610794 -37.777779985418555, 149.19951054038194 -37.77777448206437, 149.19683682126202 -37.77821474910478, 149.1957575856798 -37.778572464144425)"
26,aus0467,0.0459486179198214,0.0093,High,2.4356589317321777,0.8820000290870667,82.29,-1.2454282542495703,0.7588507102630375,242.0,4282.308965222336,Central and Western VIC,VIC03.02,VIC03.02.01,0.16154,69.69801080786594,-38.43147582456065,144.1548262957787,1.5755602869712462,4.0361604080366575,12.274756561667402,214.2650410848148,218.89150931891035,"LINESTRING (144.1787023720178 -38.42970455352253, 144.17449188935424 -38.42989799158459, 144.1712121449636 -38.42987815180721, 144.1664951380697 -38.430061669540116, 144.16001795947588 -38.43046342294887, 144.15532627879352 -38.43058742046311, 144.15046364618348 -38.43100405055138, 144.14651275718785 -38.431519874949274, 144.14286578273027 -38.432372961059215, 144.13730667930372 -38.43411878028344, 144.1321527952613 -38.43621172382747, 144.13191219625196 -38.436816781508526)"
27,aus0439,0.05466882188276528,0.00975,High,2.8229928016662598,1.5260000228881836,88.43,-1.5657501184379705,0.9307234289852976,277.5,356.472025644266,Central and Western VIC,VIC03.01,VIC03.01.04,0.70222,6.750509011288168,-38.64044703894434,145.55540273337002,1.3251497645575236,3.42421360189627,12.156084517747603,228.60315658678908,233.26622991143034,"LINESTRING (145.55605399208162 -38.641966472545676, 145.55558342432235 -38.64081294304318, 145.555192491107 -38.63991951037557, 145.55468572582777 -38.63895820962384)"
28,aus0437,0.04969747313744509,0.0167,High,2.8229928016662598,1.5260000228881836,88.43,-1.5657501184379705,0.9307234289852976,199.0,471.1171784547234,Central and Western VIC,VIC03.01,VIC03.01.04,0.70222,321.7179750127194,-38.65237653734997,145.56311204567905,1.3251497645575236,3.42421360189627,12.156084517747603,228.60315658678908,233.26622991143034,"LINESTRING (145.56473961415963 -38.6540241984272, 145.5644684698112 -38.65341124899139, 145.56395472262466 -38.65275371558426, 145.56335535090705 -38.65240822951098, 145.56284160372047 -38.651828700743366, 145.56185692161296 -38.65155007947488, 145.56097213479168 -38.65156122434641)"
29,aus0438,0.07679061103223425,0.0179,High,2.8229928016662598,1.5260000228881836,88.43,-1.5657501184379705,0.9307234289852976,276.5,581.6217551137526,Central and Western VIC,VIC03.01,VIC03.01.04,0.70222,7.246350604098084,-38.64464144312823,145.5578608922486,1.3251497645575236,3.42421360189627,12.156084517747603,228.60315658678908,233.26622991143034,"LINESTRING (145.55916788373455 -38.64705393811515, 145.55820502970408 -38.645368993689445, 145.55733628922556 -38.64362181148691, 145.55685124245832 -38.64257008903975, 145.55646030924296 -38.6423552191141)"
30,aus0472,0.06869008078050007,0.0265,Medium,1.9454022645950317,1.374000072479248,77.36,-0.9556312190869243,0.5493684505580567,204.5,1702.201121444771,Central and Western VIC,VIC03.02,VIC03.02.02,0.24486,47.7621375563114,-38.768322493932125,143.66851808550044,2.7351875380879083,6.599954802048307,12.633942978431055,230.22887651304328,234.95376442432251,"LINESTRING (143.67483106246118 -38.76349527645142, 143.6729062703863 -38.76418644557988, 143.66885407654468 -38.76653637053772, 143.6662834660763 -38.76908368075594, 143.6654033802263 -38.772544125089205, 143.66528941227455 -38.774834540849604, 143.66531473848602 -38.775377516559914)"
31,aus0427,0.056042783361274995,0.0133,High,2.8512842655181885,1.3720000982284546,88.79,-1.5941332043695464,0.937473115326059,178.0,22727.19915595378,Central and Western VIC,VIC03.01,VIC03.01.03,0.18175,1.985842589542592,-38.719088734138566,145.8156371804051,1.8029840728781177,5.030202786946157,11.401887029655667,229.44799962211462,244.53766479383452,"LINESTRING (145.88275139661891 -38.80763415447535, 145.87959045977664 -38.800545892576565, 145.87536512583455 -38.79214966312747, 145.87020441262274 -38.7809615332114, 145.86175374473842 -38.76874058112662, 145.84956155977557 -38.75231695173245, 145.83875631648846 -38.73757522426186, 145.8342729468857 -38.73219096785024, 145.83225704328729 -38.72824686831043, 145.82227428866818 -38.718382521100736, 145.82092766506446 -38.71617418031918, 145.7985833895803 -38.693205909086075, 145.7943903100958 -38.689278540180354, 145.786237995944 -38.68229811688439, 145.78019734081158 -38.67759822157041, 145.7658441071913 -38.66747504832406, 145.7557323347419 -38.66155660992236, 145.74449165627755 -38.655751028127256, 145.74156456425277 -38.65429641059527, 145.73596035224932 -38.651248544746174, 145.73313203950073 -38.64757550519712, 145.73303527612808 -38.64584991453658)"
32,aus0491,0.03386410008809038,0.0123,High,1.164797306060791,1.936000108718872,63.44,-0.43573515681355235,0.3032208541494823,250.0,779.3177744550221,Central and Western VIC,VIC03.03,VIC03.03.02,0.17076,31.61648941098262,-38.35379797312619,142.33768190340834,2.359513190582047,5.6612797960169,12.283198563767455,226.79135210635613,228.82095651040223,"LINESTRING (142.34122399428097 -38.352382120135275, 142.33932452841768 -38.35268003532529, 142.3379949023134 -38.353186488335616, 142.3366272868918 -38.35384189285537, 142.33577885880618 -38.35465617505559, 142.33547494426807 -38.35553995878775, 142.33577885880618 -38.35654289130417)"
33,aus0346,0.07190249218248762,0.0182,High,1.6267023086547852,0.8720000386238098,94.06,-0.5833917045680315,0.9466779813154979,731.5,4102.812276555122,Southern NSW,NSW02.06,NSW02.06.10,0.2973,0.0,-37.26541962589605,149.95198924041404,1.781957135789637,5.53157660211484,8.642758482345796,141.07442880478658,162.77889972792542,"LINESTRING (149.965773 -37.251749999999745, 149.96566190778782 -37.25173501807727, 149.96555081562664 -37.25172003605233, 149.9654397235167 -37.25170505392488, 149.9653286314579 -37.25169007169494, 149.9652584 -37.25168059999974, 149.9651496475521 -37.25170411895523, 149.96504089504293 -37.25172763780763, 149.96493214247255 -37.25175115655677, 149.9648242 -37.25177449999973, 149.96474161386692 -37.25183575724567, 149.96465902760036 -37.25189701442742, 149.96457644120036 -37.25195827154495, 149.964493854667 -37.252019528598225, 149.96441126800022 -37.252080785587395, 149.9643464 -37.25212889999974, 149.96426234987496 -37.25218887164368, 149.9641782996172 -37.25224884322139, 149.96409424922692 -37.25230881473287, 149.96401019870393 -37.2523687861781, 149.96392614804833 -37.25242875755715, 149.96384209726006 -37.25248872886994, 149.9637580463392 -37.25254870011655, 149.96367399528572 -37.25260867129689, 149.96358994409948 -37.252668642411, 149.96350589278077 -37.25272861345893, 149.9634218413293 -37.252788584440594, 149.96333778974525 -37.252848555356, 149.96325373802858 -37.25290852620529, 149.9631696861793 -37.25296849698824, 149.9630856341973 -37.25302846770503, 149.96300158208268 -37.25308843835554, 149.96291752983547 -37.25314840893982, 149.96283347745555 -37.253208379457924, 149.96274942494307 -37.25326834990976, 149.9626653722979 -37.253328320295346, 149.9626469 -37.253341499999735, 149.96257007524943 -37.25340737464943, 149.9624932503643 -37.25347324924255, 149.9624164253446 -37.253539123779206, 149.9623396001904 -37.253604998259334, 149.96226277490166 -37.25367087268287, 149.9621859494783 -37.25373674704992, 149.96210912392047 -37.253802621360464, 149.96203229822808 -37.25386849561447, 149.96195547240117 -37.25393436981191, 149.96187864643963 -37.254000243952916, 149.96180182034362 -37.25406611803725, 149.96172499411304 -37.25413199206513, 149.96164816774788 -37.25419786603651, 149.9615713412482 -37.254263739951355, 149.96149451461403 -37.25432961380964, 149.96141768784528 -37.2543954876114, 149.96134086094196 -37.25446136135666, 149.96126403390406 -37.254527235045366, 149.96118720673164 -37.25459310867757, 149.96111037942467 -37.254658982253225, 149.96103355198312 -37.25472485577234, 149.96095672440703 -37.25479072923495, 149.96087989669644 -37.254856602640935, 149.96087919999994 -37.254857199999726, 149.96080443569295 -37.2549245733987, 149.96072967125156 -37.254991946743694, 149.96065490667593 -37.255059320034846, 149.960580141966 -37.2551266932721, 149.96050537712176 -37.25519406645548, 149.96043061214323 -37.25526143958496, 149.96035584703043 -37.255328812660544, 149.96028108178334 -37.255396185682244, 149.96020631640195 -37.255463558650106, 149.9601315508863 -37.25553093156399, 149.96005678523625 -37.25559830442404, 149.95998201945199 -37.25566567723017, 149.95990725353337 -37.25573304998241, 149.9598324874805 -37.25580042268077, 149.95975772129333 -37.25586779532527, 149.9596829549718 -37.255935167915844, 149.95960818851606 -37.256002540452506, 149.95953342192595 -37.256069912935324, 149.95945865520162 -37.25613728536422, 149.95938388834293 -37.25620465773925, 149.95930912135 -37.256272030060344, 149.9592343542227 -37.25633940232752, 149.95915958696114 -37.2564067745409, 149.95908481956525 -37.256474146700334, 149.9590100520351 -37.25654151880583, 149.95893528437063 -37.256608890857486, 149.95886051657178 -37.256676262855244, 149.95878574863875 -37.256743634799115, 149.95871098057128 -37.25681100668907, 149.95863621236958 -37.25687837852511, 149.95856144403362 -37.25694575030728, 149.95848667556328 -37.25701312203551, 149.9584119069587 -37.25708049370992, 149.95833713821975 -37.25714786533038, 149.95826236934656 -37.257215236896954, 149.95818760033902 -37.25728260840959, 149.95811283119713 -37.25734997986839, 149.95803806192103 -37.25741735127325, 149.9579632925105 -37.257484722624234, 149.95788852296576 -37.25755209392131, 149.95781375328664 -37.257619465164474, 149.9577389834733 -37.257686836353734, 149.9576642135256 -37.25775420748911, 149.95758944344354 -37.25782157857061, 149.95754879999996 -37.25785819999972, 149.95747563363264 -37.257926686864415, 149.95740246713137 -37.25799517367712, 149.95732930049618 -37.25806366043804, 149.95725613372718 -37.25813214714701, 149.95718296682423 -37.25820063380411, 149.95710979978733 -37.258269120409366, 149.9570366326166 -37.25833760696269, 149.95696346531196 -37.25840609346412, 149.95689029787346 -37.25847457991366, 149.956817130301 -37.25854306631135, 149.9567439625947 -37.2586115526571, 149.95667079475444 -37.25868003895103, 149.95659762678034 -37.25874852519299, 149.95652445867228 -37.25881701138314, 149.95645129043038 -37.25888549752132, 149.95637812205453 -37.258953983607675, 149.95630495354482 -37.25902246964211, 149.95623178490126 -37.259090955624664, 149.95615861612367 -37.259159441555326, 149.95608544721225 -37.25922792743409, 149.9560122781669 -37.259296413260955, 149.9559391089877 -37.259364899035944, 149.95586593967454 -37.25943338475902, 149.9557927702275 -37.259501870430256, 149.95578120000002 -37.25951269999973, 149.95571135524696 -37.25958336871043, 149.95564151036154 -37.25965403737334, 149.95557166534357 -37.25972470598837, 149.95550182019312 -37.25979537455561, 149.95543197491023 -37.25986604307499, 149.95536212949492 -37.259936711546594, 149.95529228394705 -37.260007379970325, 149.95522243826673 -37.260078048346266, 149.95515259245389 -37.26014871667434, 149.95508274650862 -37.26021938495462, 149.95501290043086 -37.26029005318708, 149.95494305422062 -37.260360721371654, 149.95487320787785 -37.26043138950846, 149.9548033614027 -37.26050205759738, 149.95473351479507 -37.26057272563851, 149.95466366805493 -37.26064339363179, 149.95459382118224 -37.26071406157725, 149.9545239741771 -37.260784729474885, 149.9544541270395 -37.26085539732468, 149.9543842797694 -37.26092606512667, 149.95431443236689 -37.26099673288078, 149.95424458483183 -37.26106740058709, 149.9541747371643 -37.26113806824558, 149.9541326 -37.26118069999975, 149.95406559411148 -37.261253104280506, 149.95399858809225 -37.26132550851677, 149.95393158194236 -37.26139791270856, 149.95386457566173 -37.2614703168559, 149.95379756925038 -37.26154272095874, 149.95373056270833 -37.261615125017094, 149.9536635560356 -37.261687529031, 149.9535965492321 -37.261759933000384, 149.95352954229787 -37.261832336925316, 149.953462535233 -37.26190474080573, 149.95339552803742 -37.261977144641655, 149.95332852071107 -37.262049548433176, 149.953261513254 -37.2621219521802, 149.95319450566632 -37.26219435588266, 149.9531274979478 -37.26226675954068, 149.9530604900986 -37.262339163154245, 149.95299348211876 -37.26241156672334, 149.95292647400814 -37.26248397024792, 149.95285946576678 -37.262556373728025, 149.9528376 -37.26257999999975, 149.95277626460035 -37.262655547221236, 149.9527149290748 -37.26273109440462, 149.9526535934235 -37.26280664154987, 149.95259225764633 -37.26288218865696, 149.95253092174343 -37.26295773572591, 149.95246958571468 -37.263033282756766, 149.95240824956008 -37.26310882974947, 149.95234691327977 -37.263184376704025, 149.95228557687358 -37.26325992362045, 149.95222424034162 -37.263335470498745, 149.95216290368387 -37.26341101733892, 149.95210156690024 -37.263486564140955, 149.95204022999084 -37.26356211090478, 149.9519788929556 -37.26363765763052, 149.95191755579455 -37.263713204318144, 149.95185621850774 -37.2637887509676, 149.95179488109508 -37.26386429757894, 149.95173354355657 -37.26393984415217, 149.9516722058923 -37.264015390687206, 149.9516108681022 -37.264090937184136, 149.95154953018627 -37.264166483642946, 149.95148819214452 -37.26424203006357, 149.95142685397695 -37.26431757644609, 149.95136551568356 -37.264393122790445, 149.95130417726443 -37.264468669096686, 149.9512428387194 -37.2645442153648, 149.9511815000486 -37.26461976159472, 149.9511201612519 -37.26469530778654, 149.95105882232943 -37.264770853940185, 149.95099748328118 -37.264846400055745, 149.95093614410703 -37.264921946133086, 149.95088169999997 -37.26498899999972, 149.95082150698525 -37.2650651327608, 149.95076131384582 -37.26514126548495, 149.9507011205819 -37.26521739817213, 149.95064092719323 -37.265293530822426, 149.95058073368 -37.265369663435834, 149.9505205400421 -37.26544579601227, 149.95046034627958 -37.26552192855184, 149.95040015239243 -37.265598061054455, 149.95033995838065 -37.265674193520184, 149.95027976424421 -37.26575032594901, 149.95021956998315 -37.26582645834086, 149.95015937559748 -37.26590259069585, 149.95009918108715 -37.265978723013916, 149.95003898645217 -37.26605485529501, 149.9499787916925 -37.26613098753922, 149.94991859680835 -37.26620711974652, 149.94985840179942 -37.26628325191688, 149.94979820666592 -37.26635938405036, 149.94973801140776 -37.26643551614687, 149.94967781602494 -37.26651164820648, 149.94961762051753 -37.266587780229194, 149.9495574248854 -37.266663912214945, 149.9495451 -37.26667949999973, 149.9494898486177 -37.266757990033696, 149.94943459711664 -37.266836480035856, 149.94937934549677 -37.26691497000609, 149.9493240937581 -37.26699345994453, 149.9492688419006 -37.2670719498511, 149.9492135899244 -37.267150439725846, 149.9491583378293 -37.267228929568695, 149.94910308561546 -37.267307419379684, 149.94904783328278 -37.26738590915885, 149.94899258083134 -37.26746439890613, 149.94893732826102 -37.267542888621584, 149.94888207557196 -37.267621378305186, 149.94882682276406 -37.26769986795689, 149.94877156983742 -37.26777835757677, 149.94871631679192 -37.26785684716478, 149.94866106362764 -37.267935336720974, 149.9486058103446 -37.26801382624526, 149.9485505569427 -37.268092315737746, 149.948495303422 -37.268170805198345, 149.94844004978245 -37.26824929462709, 149.94838479602413 -37.26832778402399, 149.948329542147 -37.26840627338902, 149.9482742881511 -37.26848476272219, 149.94821903403638 -37.26856325202351, 149.94816377980283 -37.268641741292974, 149.94810852545044 -37.26872023053057, 149.94805327097927 -37.26879871973627, 149.94800639999997 -37.26886529999975, 149.94795451077152 -37.26894524286102, 149.94790262142877 -37.26902518569369, 149.94785073197176 -37.269105128497735, 149.94779884240052 -37.26918507127316, 149.947746952715 -37.269265014019986, 149.9476950629154 -37.26934495673817, 149.94764317300135 -37.26942489942775, 149.94759128297318 -37.2695048420887, 149.9475393928308 -37.26958478472105, 149.9474875025741 -37.26966472732473, 149.94743561220318 -37.269744669899865, 149.94738372171798 -37.269824612446335, 149.94733183111856 -37.2699045549642, 149.9472799404049 -37.26998449745342, 149.94722804957698 -37.27006443991404, 149.94717615863487 -37.27014438234604, 149.94712426757846 -37.27022432474941, 149.94707237640782 -37.27030426712415, 149.94702048512295 -37.27038420947033, 149.94696859372374 -37.27046415178783, 149.9469167022104 -37.27054409407672, 149.94686481058272 -37.270624036337, 149.94681291884086 -37.27070397856867, 149.94677610000005 -37.270760699999755, 149.94672985847615 -37.2708428273446, 149.94668361684657 -37.2709249546659, 149.94663737511146 -37.271007081963624, 149.9465911332707 -37.27108920923781, 149.9465448913243 -37.27117133648844, 149.9464986492723 -37.27125346371542, 149.94645240711466 -37.271335590918845, 149.9464061648514 -37.27141771809877, 149.9463599224826 -37.2714998452551, 149.9463136800081 -37.27158197238788, 149.94626743742802 -37.27166409949708, 149.94622119474232 -37.27174622658272, 149.94617495195098 -37.27182835364478, 149.94612870905394 -37.27191048068321, 149.94608246605142 -37.27199260769816, 149.94603622294318 -37.27207473468948, 149.94598997972932 -37.27215686165728, 149.9459437364099 -37.27223898860151, 149.9458974929848 -37.27232111552213, 149.9458512494541 -37.272403242419216, 149.94580500581773 -37.27248536929274, 149.94575876207574 -37.27256749614265, 149.94571251822816 -37.27264962296903, 149.94566627427494 -37.27273174977181, 149.94562003021602 -37.27281387655104, 149.9455737860516 -37.272896003306705, 149.94552754178147 -37.2729781300388, 149.94548129740568 -37.27306025674734, 149.9454350529243 -37.27314238343224, 149.94538880833727 -37.27322451009364, 149.94534256364466 -37.27330663673144, 149.9452963188464 -37.27338876334567, 149.94525007394242 -37.27347088993628, 149.9452209 -37.27352269999974, 149.945185433472 -37.273608182400324, 149.94514996685766 -37.273693664785625, 149.94511450015685 -37.273779147155615, 149.94507903336975 -37.27386462951035, 149.9450435664963 -37.273950111849736, 149.94500809953638 -37.27403559417393, 149.9449726324902 -37.27412107648271, 149.9449371653576 -37.27420655877627, 149.94490169813858 -37.27429204105453, 149.9448662308332 -37.27437752331747, 149.94483076344147 -37.27446300556509, 149.9447952959633 -37.27454848779749, 149.94475982839882 -37.27463397001452, 149.94472436074795 -37.27471945221632, 149.94468889301064 -37.2748049344028, 149.944653425187 -37.27489041657401, 149.944617957277 -37.27497589872987, 149.9445824892806 -37.275061380870476, 149.94454702119776 -37.27514686299575, 149.9445115530287 -37.275232345105756, 149.94447608477307 -37.275317827200475, 149.94444061643114 -37.275403309279874, 149.9444051480029 -37.27548879134398, 149.94436967948818 -37.27557427339277, 149.9443342108871 -37.275659755426325, 149.9442987421996 -37.27574523744456, 149.94426327342575 -37.27583071944747, 149.9442278045655 -37.275916201435116, 149.9441923356189 -37.27600168340745, 149.94415686658593 -37.27608716536452, 149.94412139746646 -37.27617264730623, 149.9440859282607 -37.276258129232716, 149.94405045896852 -37.2763436111438, 149.94401498959002 -37.276429093039695, 149.943979520125 -37.27651457492025, 149.94394405057372 -37.27660005678552, 149.9439085809359 -37.27668553863547, 149.94387311121176 -37.27677102047013, 149.94383764140127 -37.27685650228954, 149.9438021715044 -37.276941984093604, 149.94376670152107 -37.27702746588236, 149.94373123145138 -37.27711294765586, 149.94369576129534 -37.277198429414035, 149.94366029105288 -37.2772839111569, 149.94362482072398 -37.277369392884445, 149.94358935030866 -37.2774548745968, 149.94355387980704 -37.27754035629376, 149.94351840921894 -37.27762583797544, 149.94348293854455 -37.27771131964183, 149.94344746778367 -37.2777968012929, 149.94341199693642 -37.27788228292875, 149.9433765260028 -37.27796776454921, 149.94334105498277 -37.278053246154435, 149.94330558387628 -37.278138727744334, 149.94327011268342 -37.278224209318914, 149.94323464140425 -37.27830969087824, 149.9432053 -37.27838039999977, 149.9431857258075 -37.27846908977286, 149.94316615156188 -37.27855777953949, 149.9431465772633 -37.27864646929976, 149.94312700291155 -37.278735159053575, 149.94310742850675 -37.27882384880091, 149.9430878540489 -37.278912538541796, 149.94306827953793 -37.279001228276286, 149.94304870497385 -37.279089918004296, 149.9430291303567 -37.279178607725896, 149.94300955568656 -37.27926729744108, 149.94298998096315 -37.27935598714975, 149.94297040618687 -37.27944467685202, 149.94295083135734 -37.27953336654786, 149.9429312564748 -37.27962205623722, 149.94291168153916 -37.27971074592017, 149.94289210655037 -37.27979943559667, 149.94287253150858 -37.279888125266766, 149.94285295641367 -37.27997681493038, 149.94283338126564 -37.28006550458757, 149.9428138060646 -37.28015419423831, 149.94279423081045 -37.280242883882615, 149.94277465550323 -37.28033157352048, 149.94275508014283 -37.280420263151896, 149.94273550472937 -37.28050895277688, 149.9427159292629 -37.2805976423954, 149.94269635374326 -37.28068633200751, 149.94267677817058 -37.280775021613174, 149.94265720254478 -37.28086371121238, 149.94263762686592 -37.2809524008052, 149.94261805113388 -37.28104109039151, 149.9425984753489 -37.2811297799714, 149.94257889951075 -37.28121846954483, 149.94255932361946 -37.281307159111876, 149.94253974767514 -37.28139584867244, 149.94252017167773 -37.28148453822657, 149.9425025 -37.28156459999978, 149.94249347691445 -37.281654369367736, 149.9424844538001 -37.281744138732975, 149.94247543065674 -37.28183390809532, 149.9424664074845 -37.281923677454905, 149.94245738428341 -37.28201344681167, 149.94244836105332 -37.28210321616556, 149.9424393377945 -37.282192985516716, 149.94243031450668 -37.28228275486501, 149.94242129119002 -37.28237252421049)"
