,hs_max,hs_mean,dir,tp,latitude_left,latitude_left,longitude_left,longitude_left,d25,d30,d50,d65,d75,width_ci_average,quality_flag_left,beach_slope_average,beach_slope_median,sl_points_average,mstr,prc_mstr_obs,min_tide_obs,max_tide_obs,site_id,beach_slope,lower_conf_bound,upper_conf_bound,width_ci,quality_flag_right,sl_points,trend,distance,latitude,longitude
1,0.5155406670764764,0.42436032268743806,93.52148094965868,5.777091633571591,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.11,0.0941,0.139,0.0449,Medium,526.0,0.6558348435041119,0.001153047080083475,25.7463145774396,-80.13449035522092
1,0.5155406670764764,0.42436032268743806,93.52148094965868,5.777091633571591,25.80536,25.99660825634776,-80.12286,-80.11589546411358,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0732,Low,0.1341373801916933,0.13,390.0,1.0118962526321411,97.53874875178998,-0.4597144966250493,0.5272764468585929,usa_FL_0005,0.165,0.1101,0.2,0.0899,Low,381.0,0.1505612210344457,0.001295114627135229,25.864332909678133,-80.12428910502618
2,0.43609945863886135,0.3626989273570316,83.69691489332388,6.142300943229996,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.075,0.0673,0.0851,0.0178,High,507.0,0.352006710870941,0.0012606864347470932,25.778745225099282,-80.13479925488996
2,0.43609945863886135,0.3626989273570316,83.69691489332388,6.142300943229996,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.07,0.0621,0.0824,0.0203,High,495.0,0.5245868167991773,0.0009321922299567667,25.778939011067692,-80.13475964862356
2,0.43609945863886135,0.3626989273570316,83.69691489332388,6.142300943229996,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.07,0.0635,0.0827,0.0192,High,523.0,0.5766617223259404,0.000723706314398118,25.779159399451178,-80.13467401226904
2,0.43609945863886135,0.3626989273570316,83.69691489332388,6.142300943229996,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.09,0.0748,0.1074,0.0326,Medium,531.0,0.5951379922760749,0.0007333020651647502,25.779362501955532,-80.13461626851428
2,0.43609945863886135,0.3626989273570316,83.69691489332388,6.142300943229996,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.11,0.0941,0.139,0.0449,Medium,526.0,0.6558348435041119,0.001153047080083475,25.779648352439597,-80.13449035522092
2,0.43609945863886135,0.3626989273570316,83.69691489332388,6.142300943229996,25.80536,25.99660825634776,-80.12286,-80.11589546411358,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0732,Low,0.1341373801916933,0.13,390.0,1.0118962526321411,97.53874875178998,-0.4597144966250493,0.5272764468585929,usa_FL_0005,0.165,0.1101,0.2,0.0899,Low,381.0,0.1505612210344457,0.001295114627135229,25.897666684678132,-80.12428910502618
3,0.40466194078657414,0.3337394803281405,84.70841024224472,5.996292719901714,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.075,0.0673,0.0851,0.0178,High,507.0,0.352006710870941,0.0012606864347470932,25.81207900509928,-80.13479925488996
3,0.40466194078657414,0.3337394803281405,84.70841024224472,5.996292719901714,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.07,0.0621,0.0824,0.0203,High,495.0,0.5245868167991773,0.0009321922299567667,25.81227279106769,-80.13475964862356
3,0.40466194078657414,0.3337394803281405,84.70841024224472,5.996292719901714,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.07,0.0635,0.0827,0.0192,High,523.0,0.5766617223259404,0.000723706314398118,25.812493179451177,-80.13467401226904
3,0.40466194078657414,0.3337394803281405,84.70841024224472,5.996292719901714,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.09,0.0748,0.1074,0.0326,Medium,531.0,0.5951379922760749,0.0007333020651647502,25.81269628195553,-80.13461626851428
3,0.40466194078657414,0.3337394803281405,84.70841024224472,5.996292719901714,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.11,0.0941,0.139,0.0449,Medium,526.0,0.6558348435041119,0.001153047080083475,25.812982132439597,-80.13449035522092
3,0.40466194078657414,0.3337394803281405,84.70841024224472,5.996292719901714,25.80536,25.99660825634776,-80.12286,-80.11589546411358,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0732,Low,0.1341373801916933,0.13,390.0,1.0118962526321411,97.53874875178998,-0.4597144966250493,0.5272764468585929,usa_FL_0005,0.165,0.1101,0.2,0.0899,Low,381.0,0.1505612210344457,0.001295114627135229,25.93100046467813,-80.12428910502618
4,0.8816549528783458,0.7287242388950574,72.7983066065512,6.648247630441155,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.075,0.0673,0.0851,0.0178,High,507.0,0.352006710870941,0.0012606864347470932,25.84541278509928,-80.10146642988995
4,0.8816549528783458,0.7287242388950574,72.7983066065512,6.648247630441155,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.07,0.0621,0.0824,0.0203,High,495.0,0.5245868167991773,0.0009321922299567667,25.84560657106769,-80.10142682362356
4,0.8816549528783458,0.7287242388950574,72.7983066065512,6.648247630441155,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.07,0.0635,0.0827,0.0192,High,523.0,0.5766617223259404,0.000723706314398118,25.845826959451177,-80.10134118726904
4,0.8816549528783458,0.7287242388950574,72.7983066065512,6.648247630441155,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.09,0.0748,0.1074,0.0326,Medium,531.0,0.5951379922760749,0.0007333020651647502,25.84603006195553,-80.10128344351428
4,0.8816549528783458,0.7287242388950574,72.7983066065512,6.648247630441155,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.11,0.0941,0.139,0.0449,Medium,526.0,0.6558348435041119,0.001153047080083475,25.846315912439596,-80.10115753022092
4,0.8816549528783458,0.7287242388950574,72.7983066065512,6.648247630441155,25.80536,25.99660825634776,-80.12286,-80.11589546411358,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0732,Low,0.1341373801916933,0.13,390.0,1.0118962526321411,97.53874875178998,-0.4597144966250493,0.5272764468585929,usa_FL_0005,0.165,0.1101,0.2,0.0899,Low,381.0,0.1505612210344457,0.001295114627135229,25.96433424467813,-80.09095628002618
5,0.8717541330152951,0.720257415774253,73.71198139341736,6.658795205991078,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.075,0.0673,0.0851,0.0178,High,507.0,0.352006710870941,0.0012606864347470932,25.87874561009928,-80.10146642988995
5,0.8717541330152951,0.720257415774253,73.71198139341736,6.658795205991078,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.07,0.0621,0.0824,0.0203,High,495.0,0.5245868167991773,0.0009321922299567667,25.878939396067693,-80.10142682362356
5,0.8717541330152951,0.720257415774253,73.71198139341736,6.658795205991078,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.07,0.0635,0.0827,0.0192,High,523.0,0.5766617223259404,0.000723706314398118,25.879159784451176,-80.10134118726904
5,0.8717541330152951,0.720257415774253,73.71198139341736,6.658795205991078,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.09,0.0748,0.1074,0.0326,Medium,531.0,0.5951379922760749,0.0007333020651647502,25.879362886955533,-80.10128344351428
5,0.8717541330152951,0.720257415774253,73.71198139341736,6.658795205991078,25.80536,25.758802272501153,-80.12286,-80.13672553888198,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0332,Medium,0.10428571428571429,0.0975,517.0,0.9670698642730713,99.20042753359988,-0.4461395795750516,0.5131978603324392,usa_FL_0003,0.11,0.0941,0.139,0.0449,Medium,526.0,0.6558348435041119,0.001153047080083475,25.879648737439595,-80.10115753022092
5,0.8717541330152951,0.720257415774253,73.71198139341736,6.658795205991078,25.80536,25.99660825634776,-80.12286,-80.11589546411358,0.644970646641817,0.677962103645027,0.809927931657867,0.916980702446368,1.04847233687727,0.0732,Low,0.1341373801916933,0.13,390.0,1.0118962526321411,97.53874875178998,-0.4597144966250493,0.5272764468585929,usa_FL_0005,0.165,0.1101,0.2,0.0899,Low,381.0,0.1505612210344457,0.001295114627135229,25.99766706967813,-80.09095628002618
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.1,0.0785,0.1392,0.0607,Low,393.0,-0.028856292475386014,0.0013537221680002172,26.1209529025373,-80.08132597621689
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.11,0.0873,0.1545,0.0672,Low,403.0,0.010722339309030816,0.0009022435246404219,26.121175251011454,-80.08128173698981
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.105,0.0836,0.1407,0.0571,Low,406.0,-0.05795693905930628,0.0004526035704669025,26.121398513567858,-80.08124483784859
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.115,0.0913,0.1598,0.0685,Low,394.0,-0.12971495403034958,0.00010010114018188885,26.121620096049092,-80.08119444768623
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.1,0.0831,0.1327,0.0496,Medium,379.0,-0.10809864577189317,0.0004702276724009909,26.12184332274142,-80.08115748402136
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.11,0.0909,0.1458,0.0549,Low,411.0,-0.09895250429852227,0.00091850486559294,26.12206572290559,-80.08111577353998
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.1,0.0818,0.1224,0.0406,Medium,402.0,-0.12022215764410113,0.0013686469315785901,26.12228860448114,-80.08107789723547
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.297098400717026,-80.07762,-80.07677347387258,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0571,Low,0.10809941520467836,0.105,450.0,1.0887861251831055,98.24454546595453,-0.5086182982427471,0.5610546815397737,usa_FL_0007,0.09,0.0736,0.1124,0.0388,Medium,438.0,0.08285934669949023,0.001216618597075612,26.181246525622623,-80.07150353855548
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.297098400717026,-80.07762,-80.07677347387258,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0571,Low,0.10809941520467836,0.105,450.0,1.0887861251831055,98.24454546595453,-0.5086182982427471,0.5610546815397737,usa_FL_0007,0.1,0.0804,0.1263,0.0459,Medium,448.0,0.047224480891012735,0.000811319405984732,26.181471655305252,-80.0714846518536
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.297098400717026,-80.07762,-80.07677347387258,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0571,Low,0.10809941520467836,0.105,450.0,1.0887861251831055,98.24454546595453,-0.5086182982427471,0.5610546815397737,usa_FL_0007,0.085,0.0692,0.1045,0.0353,Medium,446.0,0.04941224143983708,0.0005179808237546656,26.181695623892566,-80.0714527040832
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.297098400717026,-80.07762,-80.07677347387258,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0571,Low,0.10809941520467836,0.105,450.0,1.0887861251831055,98.24454546595453,-0.5086182982427471,0.5610546815397737,usa_FL_0007,0.08,0.0668,0.1059,0.0391,Medium,452.0,0.05963511396119788,0.0005256587543995884,26.18192012079258,-80.07142670002908
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.297098400717026,-80.07762,-80.07677347387258,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0571,Low,0.10809941520467836,0.105,450.0,1.0887861251831055,98.24454546595453,-0.5086182982427471,0.5610546815397737,usa_FL_0007,0.1,0.0797,0.1343,0.0546,Low,459.0,0.021585820248280756,0.0008289366607128692,26.182144881946023,-80.07140366856824
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.297098400717026,-80.07762,-80.07677347387258,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0571,Low,0.10809941520467836,0.105,450.0,1.0887861251831055,98.24454546595453,-0.5086182982427471,0.5610546815397737,usa_FL_0007,0.1,0.0783,0.1409,0.0626,Low,455.0,0.005906210735683437,0.0012333986974319467,26.182368976665856,-80.07137314050553
7,0.8390192151928905,0.6938655546227165,77.56454811968561,6.651345453916159,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.1,0.0785,0.1392,0.0607,Low,393.0,-0.028856292475386014,0.0013537221680002172,26.1542866825373,-80.08132597621689
7,0.8390192151928905,0.6938655546227165,77.56454811968561,6.651345453916159,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.11,0.0873,0.1545,0.0672,Low,403.0,0.010722339309030816,0.0009022435246404219,26.154509031011454,-80.08128173698981
7,0.8390192151928905,0.6938655546227165,77.56454811968561,6.651345453916159,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.105,0.0836,0.1407,0.0571,Low,406.0,-0.05795693905930628,0.0004526035704669025,26.154732293567857,-80.08124483784859
7,0.8390192151928905,0.6938655546227165,77.56454811968561,6.651345453916159,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.115,0.0913,0.1598,0.0685,Low,394.0,-0.12971495403034958,0.00010010114018188885,26.154953876049092,-80.08119444768623
7,0.8390192151928905,0.6938655546227165,77.56454811968561,6.651345453916159,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.1,0.0831,0.1327,0.0496,Medium,379.0,-0.10809864577189317,0.0004702276724009909,26.15517710274142,-80.08115748402136
7,0.8390192151928905,0.6938655546227165,77.56454811968561,6.651345453916159,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.11,0.0909,0.1458,0.0549,Low,411.0,-0.09895250429852227,0.00091850486559294,26.15539950290559,-80.08111577353998
7,0.8390192151928905,0.6938655546227165,77.56454811968561,6.651345453916159,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.1,0.0818,0.1224,0.0406,Medium,402.0,-0.12022215764410113,0.0013686469315785901,26.15562238448114,-80.08107789723547
7,0.8390192151928905,0.6938655546227165,77.56454811968561,6.651345453916159,26.29459,26.297098400717026,-80.07762,-80.07677347387258,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0571,Low,0.10809941520467836,0.105,450.0,1.0887861251831055,98.24454546595453,-0.5086182982427471,0.5610546815397737,usa_FL_0007,0.09,0.0736,0.1124,0.0388,Medium,438.0,0.08285934669949023,0.001216618597075612,26.214580305622622,-80.07150353855548
