,Unnamed: 0,beach_id,beach_slope_average,width_ci_average,quality_flag,mstr,hsig_median,prc_mstr_obs,min_tide_obs,max_tide_obs,sl_points_average,beach_length,coastal_region,primary_comp_id,secondary_comp_id,d50,distance_to_sample,latitude,longitude,hs_mean,hs_max,tp,dir,Wdir_weighted_mean,geometry,dataset_left,index_right,ID_Region,Descriptio,dataset_right
582,945,aus3251,0.0500545122826329,0.0127,High,2.9185631275177,0.0620000027120113,113.19,-1.6307417235229074,1.6726419071315903,683.0,820.993003722086,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.22846,153.46740486340664,-16.694609205775674,141.20153672930914,0.4703806262787645,2.171138707762064,3.515715124885329,199.2149885393029,232.41875524856883,POINT (141.20153672930914 -16.694609205775674),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
583,946,aus3253,0.0812358697990246,0.0189,High,2.759080171585083,0.1180000081658363,111.85,-1.48444847936786,1.6016033708828523,890.0,7705.417219054534,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.24316,0.0,-16.36068767423933,141.31251868964608,0.4703806262787645,2.171138707762064,3.515715124885329,199.2149885393029,232.41875524856883,POINT (141.31251868964608 -16.36068767423933),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
584,947,aus3254,0.0298789470556654,0.0085,High,2.759080171585083,0.0740000009536743,109.12,-1.4696604078636375,1.541029035036324,513.0,3457.396246694416,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.24316,228.7009818757875,-16.310227255610155,141.33086297107374,0.3653618181748215,2.451501430593522,3.9275532089688503,216.2412881473525,284.3980656261058,POINT (141.33086297107374 -16.310227255610155),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
585,948,aus3258,0.089933832728241,0.0294,Medium,2.651792526245117,0.0659999996423721,109.46,-1.39243258594243,1.5102606808460075,580.0,10391.00854750397,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.16724,86.71484841164612,-16.116553353996455,141.41438904008425,0.3653618181748215,2.451501430593522,3.9275532089688503,216.2412881473525,284.3980656261058,POINT (141.41438904008425 -16.116553353996455),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
586,949,aus3259,0.0328597798721376,0.0086,High,2.5876967906951904,0.0659999996423721,107.67,-1.3294410740019431,1.456793297009081,713.0,1911.00029308744,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.34869,7.351408137315747,-16.016392464058185,141.40849745940315,0.3653618181748215,2.451501430593522,3.9275532089688503,216.2412881473525,284.3980656261058,POINT (141.40849745940315 -16.016392464058185),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
587,950,aus3260,0.0272012102345093,0.0049,High,2.5876967906951904,0.1680000126361847,108.5,-1.3509660383264872,1.456793297009081,713.5,1802.3707676862,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.34869,0.0,-15.993082077933378,141.402281705118,0.3653618181748215,2.451501430593522,3.9275532089688503,216.2412881473525,284.3980656261058,POINT (141.402281705118 -15.993082077933378),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
588,951,aus3261,0.0318576580373567,0.011,High,2.5876967906951904,0.1680000126361847,108.5,-1.3509660383264872,1.456793297009081,648.0,2210.891789153113,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.34869,134.6507093112777,-15.972808823059628,141.39703894542,0.3653618181748215,2.451501430593522,3.9275532089688503,216.2412881473525,284.3980656261058,POINT (141.39703894542 -15.972808823059628),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
589,952,aus3262,0.0284926646419324,0.0053,High,2.544355869293213,0.1880000084638595,107.66,-1.3206276988548031,1.4186880947027871,911.5,3002.459703062514,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.17434,104.8070151456336,-15.94780774668502,141.3894632661881,0.3653618181748215,2.451501430593522,3.9275532089688503,216.2412881473525,284.3980656261058,POINT (141.3894632661881 -15.94780774668502),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
590,953,aus3263,0.1197198098903681,0.0378,Medium,2.544355869293213,0.0820000022649765,107.66,-1.3206276988548031,1.4186880947027871,1002.0,2122.418239920855,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.17434,384.5823175133297,-15.91458749258418,141.3868758648279,0.3653618181748215,2.451501430593522,3.9275532089688503,216.2412881473525,284.3980656261058,POINT (141.3868758648279 -15.91458749258418),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
591,954,aus3264,0.0558364418942664,0.0094,High,2.501749277114868,0.0820000022649765,106.82,-1.2897500971204374,1.382720610874808,1031.0,13567.63828966547,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.18428,105.87531975595404,-15.848850408424406,141.41127624247528,0.3653618181748215,2.451501430593522,3.9275532089688503,216.2412881473525,284.3980656261058,POINT (141.41127624247528 -15.848850408424406),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
592,955,aus3265,0.0459878494937751,0.0075,High,2.419289350509644,0.1120000034570694,105.27,-1.230900453208509,1.3158726759019834,1035.0,6959.332850951872,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.24316,161.69447574939213,-15.752085447387616,141.42275714139794,0.3653618181748215,2.451501430593522,3.9275532089688503,216.2412881473525,284.3980656261058,POINT (141.42275714139794 -15.752085447387616),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
593,956,aus3266,0.0517098598338507,0.00865,High,2.3793365955352783,0.1400000005960464,104.53,-1.2025090687098277,1.2847218052676788,1067.0,6266.138317216846,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.37113,254.09231355636572,-15.685978835435716,141.43206270361557,0.3731878169161897,2.3634512374503616,3.5392833401105737,201.6377887318656,277.8167865639855,POINT (141.43206270361557 -15.685978835435716),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
594,957,aus3267,0.0628083999003443,0.0156,High,2.299114465713501,0.2200000137090683,102.15,-1.1318523499301738,1.216604359239177,1020.0,17947.68261205034,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.37113,0.0,-15.579539212552376,141.45753211378235,0.3731878169161897,2.3634512374503616,3.5392833401105737,201.6377887318656,277.8167865639855,POINT (141.45753211378235 -15.579539212552376),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
595,958,aus3268,0.0489740336810727,0.0083,High,2.207570552825928,0.1080000028014183,98.48,-1.0400322660381844,1.133987867463285,955.5,16121.6547932344,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.25,335.3634241779592,-15.431865251957936,141.5140543485355,0.3731878169161897,2.3634512374503616,3.5392833401105737,201.6377887318656,277.8167865639855,POINT (141.5140543485355 -15.431865251957936),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
596,959,aus3269,0.0623058345074219,0.0495,Medium,2.207570552825928,0.0800000056624412,99.45,-1.0400322660381844,1.1553218615692995,639.0,1476.83265842129,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.16267,19.130317748308308,-15.347765678899702,141.54049498376472,0.3731878169161897,2.3634512374503616,3.5392833401105737,201.6377887318656,277.8167865639855,POINT (141.54049498376472 -15.347765678899702),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
597,960,aus3270,0.0469733278710278,0.00825,High,2.186677932739258,0.0800000056624412,98.64,-1.0155995741438406,1.1412337142600428,932.0,4181.8491006815,Western Cape York Peninsula,QLD02.01,QLD02.01.01,0.16267,117.89243589795817,-15.320525010247582,141.55461724515044,0.3731878169161897,2.3634512374503616,3.5392833401105737,201.6377887318656,277.8167865639855,POINT (141.55461724515044 -15.320525010247582),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
598,962,aus3274,0.0482716118254534,0.0157,High,2.044705867767334,0.0920000076293945,92.01,-0.8734407542925176,1.0078473315537435,885.5,7622.112177518775,Western Cape York Peninsula,QLD02.02,QLD02.02.01,0.14459,0.0,-14.882730460793038,141.60191760430124,0.4983643426120981,3.2912228278990945,3.929721395486339,198.3731671526109,269.4425736821173,POINT (141.60191760430124 -14.882730460793038),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
599,963,aus3275,0.088404872438497,0.0315,Medium,2.0113086700439453,0.202000007033348,91.34,-0.8541734317811519,0.9828678208586036,948.0,7062.071112192981,Western Cape York Peninsula,QLD02.02,QLD02.02.01,0.17678,620.6492744608231,-14.812448840673577,141.58409803768038,0.4983643426120981,3.2912228278990945,3.929721395486339,198.3731671526109,269.4425736821173,POINT (141.58409803768038 -14.812448840673577),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
600,964,aus3277,0.0733210428723916,0.02275,High,1.9368820190429688,0.1580000072717666,89.86,-0.800565293625653,0.9399775465746556,944.0,20958.9333531967,Western Cape York Peninsula,QLD02.02,QLD02.02.01,0.17801,0.0,-14.639100080372424,141.55648386668236,0.5805337249940248,3.765939583343423,4.241737770958842,196.01185714884983,254.05483734829923,POINT (141.55648386668236 -14.639100080372424),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
601,965,aus3278,0.1171228261222256,0.04475,Medium,1.8370349407196045,0.1120000034570694,86.77,-0.7182965628671033,0.875635412556439,851.0,16514.48733349744,Western Cape York Peninsula,QLD02.02,QLD02.02.01,0.17801,0.0,-14.447011060854512,141.5355392873143,0.5805337249940248,3.765939583343423,4.241737770958842,196.01185714884983,254.05483734829923,POINT (141.5355392873143 -14.447011060854512),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
602,968,aus3281,0.0697452834983065,0.04635,Medium,1.7932040691375732,0.1240000054240226,83.93,-0.665008390626469,0.839940395179285,973.0,12285.45537757905,Western Cape York Peninsula,QLD02.02,QLD02.02.01,0.48633,6.462751171829304,-14.254917054139517,141.59568338040296,0.5805337249940248,3.765939583343423,4.241737770958842,196.01185714884983,254.05483734829923,POINT (141.59568338040296 -14.254917054139517),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
603,973,aus3289,0.0387421418038028,0.00675,High,1.9043926000595093,0.0740000009536743,83.29,-0.8613054251340136,0.7249411274460212,462.0,15210.91524171401,Western Cape York Peninsula,QLD02.02,QLD02.02.01,0.15822,121.73725977605612,-13.42675415942928,141.6057615111792,0.5658343577995332,3.857655495838591,4.288999309114941,196.3568312220508,262.3238374183175,POINT (141.6057615111792 -13.42675415942928),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
604,974,aus3290,0.0378982267501154,0.0078,High,1.966959238052368,0.0580000020563602,83.08,-0.9083290495187574,0.7257804563901701,454.0,12963.49791173776,Western Cape York Peninsula,QLD02.02,QLD02.02.01,0.17194,31.054522034818792,-13.288282715382364,141.6833162793388,0.5658343577995332,3.857655495838591,4.288999309114941,196.3568312220508,262.3238374183175,POINT (141.6833162793388 -13.288282715382364),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
605,975,aus3291,0.0389020506738789,0.0069,High,1.9859620332717896,0.2140000164508819,82.67,-0.923550799097426,0.7181702374193258,472.0,6237.293032608242,Western Cape York Peninsula,QLD02.02,QLD02.02.02,0.37893,74.650008776219,-13.179471619165962,141.64752977055463,0.5603157995245841,3.7957321165491,4.23659538708217,191.9003630671393,265.31807850927527,POINT (141.64752977055463 -13.179471619165962),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
606,976,aus3292,0.0739894847780561,0.02255,High,1.997118353843689,0.2140000164508819,82.41,-0.9337210966066952,0.7120954894756387,495.5,1966.800187873917,Western Cape York Peninsula,QLD02.02,QLD02.02.02,0.37893,0.0,-13.146141338070128,141.6296580402727,0.5603157995245841,3.7957321165491,4.23659538708217,191.9003630671393,265.31807850927527,POINT (141.6296580402727 -13.146141338070128),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
607,977,aus3293,0.0681263184908837,0.02715,Medium,1.997118353843689,0.2180000096559524,82.41,-0.9337210966066952,0.7120954894756387,475.0,9859.336451792444,Western Cape York Peninsula,QLD02.02,QLD02.02.02,0.28322,83.5872060968716,-13.090081927001606,141.61973145930898,0.5603157995245841,3.7957321165491,4.23659538708217,191.9003630671393,265.31807850927527,POINT (141.61973145930898 -13.090081927001606),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
608,980,aus3299,0.0752483663195525,0.02295,High,2.1474356651306152,0.1780000030994415,81.11,-1.0345194726299534,0.7072187520446931,466.0,7212.945736500864,Western Cape York Peninsula,QLD02.02,QLD02.02.02,0.26425,8.869658265002121,-12.903339167655227,141.66483149355753,0.5603157995245841,3.7957321165491,4.23659538708217,191.9003630671393,265.31807850927527,POINT (141.66483149355753 -12.903339167655227),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
609,981,aus3300,0.0888116247976937,0.047,Medium,2.210597515106201,0.1240000054240226,80.98,-1.0759712776313446,0.7142039941493289,413.0,25430.91853707922,Western Cape York Peninsula,QLD02.02,QLD02.02.02,0.46009,2.2551105314131576,-12.785720486000312,141.76926292216012,0.5603157995245841,3.7957321165491,4.23659538708217,191.9003630671393,265.31807850927527,POINT (141.76926292216012 -12.785720486000312),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
610,983,aus3305,0.056862128116505,0.0137,High,2.274075746536255,0.2100000083446502,79.27,-1.1341050573918656,0.6684995453808884,467.0,292.9291351004507,Western Cape York Peninsula,QLD02.02,QLD02.02.02,0.38156,1.4023044595325502,-12.569047594733526,141.65250192733006,0.5836136847717633,3.6271049228700902,4.197827259148133,186.4142869984057,263.7268424074851,POINT (141.65250192733006 -12.569047594733526),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
611,984,aus3306,0.0678690701974812,0.0197,High,2.318375587463379,0.2820000052452087,80.9,-1.1690266133940523,0.706564037113011,461.0,348.823057661845,Western Cape York Peninsula,QLD02.02,QLD02.02.02,0.51406,4.07932257572551,-12.543359763211114,141.60322093009893,0.5836136847717633,3.6271049228700902,4.197827259148133,186.4142869984057,263.7268424074851,POINT (141.60322093009893 -12.543359763211114),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
612,985,aus3307,0.1110651119247916,0.0443,Medium,2.352558851242065,0.2820000052452087,81.6,-1.195227065839975,0.7244185201816067,449.5,2127.344144296418,Western Cape York Peninsula,QLD02.02,QLD02.02.02,0.51406,0.0,-12.458146854623118,141.63672480379276,0.5836136847717633,3.6271049228700902,4.197827259148133,186.4142869984057,263.7268424074851,POINT (141.63672480379276 -12.458146854623118),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
613,988,aus3310,0.0639784237094731,0.0182,High,2.6952219009399414,0.2920000255107879,79.95,-1.3956311479950898,0.759259472243238,349.0,24152.76819827652,Western Cape York Peninsula,QLD02.02,QLD02.02.02,0.45063,0.0,-12.131765592055268,141.7750660295818,0.6302257112546955,4.352256542514672,4.549034015374092,173.66746103498363,264.72616913542004,POINT (141.7750660295818 -12.131765592055268),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
614,992,aus3314,0.0357382532068989,0.0067,High,3.330275058746338,0.25,80.56,-1.7358627176814143,0.9468407818181136,228.0,14208.48440327261,Western Cape York Peninsula,QLD02.02,QLD02.02.02,0.27357,382.9039013665903,-11.60468169650238,142.03876176851657,0.475266987188664,3.7194204411029257,3.697934217390409,174.81642268694,280.09355569811555,POINT (142.03876176851657 -11.60468169650238),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
615,993,aus3315,0.0411401450792151,0.00875,High,3.4329450130462646,0.1380000114440918,80.93,-1.7884314710535945,0.9899149668350776,191.0,9115.891398238964,Western Cape York Peninsula,QLD02.02,QLD02.02.02,0.31644,27.03973482615505,-11.498267639496763,142.07755033286384,0.475266987188664,3.7194204411029257,3.697934217390409,174.81642268694,280.09355569811555,POINT (142.07755033286384 -11.498267639496763),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
616,994,aus3316,0.0269923449912236,0.0055,High,3.479721069335937,0.19200000166893,81.0,-1.8120292908665607,1.0066867264041215,180.5,9881.192206606023,Western Cape York Peninsula,QLD02.02,QLD02.02.02,0.30355,0.0,-11.413230468771737,142.10634369159268,0.475266987188664,3.7194204411029257,3.697934217390409,174.81642268694,280.09355569811555,POINT (142.10634369159268 -11.413230468771737),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
617,995,aus3320,0.0367374110382707,0.00755,High,3.6026532649993896,0.1200000047683715,80.4,-1.795284209770462,1.1014164894288532,181.0,11182.38468380641,Western Cape York Peninsula,QLD02.02,QLD02.02.02,0.24486,0.0,-11.177154253487608,142.1425959568039,0.6552692137754846,3.605839114426819,4.353381740730291,159.7501428405721,231.92558870632635,POINT (142.1425959568039 -11.177154253487608),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
618,996,aus3322,0.0509572570167622,0.0228,High,3.316123008728028,0.1080000028014183,84.83,-1.56327759441179,1.249730990974274,132.5,14627.91075560177,Western Cape York Peninsula,QLD02.02,QLD02.02.02,0.18049,0.0,-11.012267387547851,142.13686903380898,0.6552692137754846,3.605839114426819,4.353381740730291,159.7501428405721,231.92558870632635,POINT (142.13686903380898 -11.012267387547851),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
619,997,aus3323,0.0505644980418079,0.0201,High,3.242623805999756,0.1100000068545341,86.03,-1.3779714446450038,1.411794949156488,198.0,8245.977411279373,Eastern Cape York Peninsula,QLD03.01,QLD03.01.01,0.47303,10.568940876749917,-10.926016976733695,142.17199606896028,0.6552692137754846,3.605839114426819,4.353381740730291,159.7501428405721,231.92558870632635,POINT (142.17199606896028 -10.926016976733695),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
620,1011,aus3343,0.0536382416524706,0.01255,High,4.412553787231445,0.484000027179718,86.85,-1.4951878681000963,2.3370151319911936,374.0,1949.713828465819,Eastern Cape York Peninsula,QLD03.01,QLD03.01.01,0.26062,62.50293183065333,-10.697473254759556,142.5250821494103,0.6582314723207607,1.7652937973357656,3.582528315119143,153.42182894342832,123.5938124805054,POINT (142.5250821494103 -10.697473254759556),Short (2022),1,6,Carpentaria Gulf Coasts,Short (2022)
