,hs_max,hs_mean,dir,tp,latitude_left,latitude_left,longitude_left,longitude_left,d25,d30,d50,d65,d75,width_ci_average,quality_flag_left,beach_slope_average,beach_slope_median,sl_points_average,mstr,prc_mstr_obs,min_tide_obs,max_tide_obs,site_id,beach_slope,lower_conf_bound,upper_conf_bound,width_ci,quality_flag_right,sl_points,trend,distance,latitude,longitude
3,0.40466194078657414,0.3337394803281405,84.70841024224472,5.996292719901714,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.115,0.0913,0.1598,0.0685,Low,394.0,-0.12971495403034958,0.00010010114018188885,26.02161971604909,-80.11452727268623
3,0.40466194078657414,0.3337394803281405,84.70841024224472,5.996292719901714,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.1,0.0831,0.1327,0.0496,Medium,379.0,-0.10809864577189317,0.0004702276724009909,26.02184294274142,-80.11449030902136
4,0.8816549528783458,0.7287242388950574,72.7983066065512,6.648247630441155,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.105,0.0836,0.1407,0.0571,Low,406.0,-0.05795693905930628,0.0004526035704669025,26.054731913567856,-80.08124483784859
4,0.8816549528783458,0.7287242388950574,72.7983066065512,6.648247630441155,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.115,0.0913,0.1598,0.0685,Low,394.0,-0.12971495403034958,0.00010010114018188885,26.05495349604909,-80.08119444768623
4,0.8816549528783458,0.7287242388950574,72.7983066065512,6.648247630441155,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.1,0.0831,0.1327,0.0496,Medium,379.0,-0.10809864577189317,0.0004702276724009909,26.055176722741418,-80.08115748402136
5,0.8717541330152951,0.720257415774253,73.71198139341736,6.658795205991078,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.105,0.0836,0.1407,0.0571,Low,406.0,-0.05795693905930628,0.0004526035704669025,26.08806473856786,-80.08124483784859
5,0.8717541330152951,0.720257415774253,73.71198139341736,6.658795205991078,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.115,0.0913,0.1598,0.0685,Low,394.0,-0.12971495403034958,0.00010010114018188885,26.08828632104909,-80.08119444768623
5,0.8717541330152951,0.720257415774253,73.71198139341736,6.658795205991078,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.1,0.0831,0.1327,0.0496,Medium,379.0,-0.10809864577189317,0.0004702276724009909,26.088509547741417,-80.08115748402136
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.105,0.0836,0.1407,0.0571,Low,406.0,-0.05795693905930628,0.0004526035704669025,26.121398513567858,-80.08124483784859
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.115,0.0913,0.1598,0.0685,Low,394.0,-0.12971495403034958,0.00010010114018188885,26.121620096049092,-80.08119444768623
6,0.8502010373764339,0.7024638522451494,75.47178010016144,6.655644251449794,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.1,0.0831,0.1327,0.0496,Medium,379.0,-0.10809864577189317,0.0004702276724009909,26.12184332274142,-80.08115748402136
7,0.8390192151928905,0.6938655546227165,77.56454811968561,6.651345453916159,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.105,0.0836,0.1407,0.0571,Low,406.0,-0.05795693905930628,0.0004526035704669025,26.154732293567857,-80.08124483784859
7,0.8390192151928905,0.6938655546227165,77.56454811968561,6.651345453916159,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.115,0.0913,0.1598,0.0685,Low,394.0,-0.12971495403034958,0.00010010114018188885,26.154953876049092,-80.08119444768623
7,0.8390192151928905,0.6938655546227165,77.56454811968561,6.651345453916159,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.1,0.0831,0.1327,0.0496,Medium,379.0,-0.10809864577189317,0.0004702276724009909,26.15517710274142,-80.08115748402136
8,0.8361122710033989,0.6948416940822829,74.17154162678091,6.858538180833452,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.105,0.0836,0.1407,0.0571,Low,406.0,-0.05795693905930628,0.0004526035704669025,26.188065118567856,-80.08124483784859
8,0.8361122710033989,0.6948416940822829,74.17154162678091,6.858538180833452,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.115,0.0913,0.1598,0.0685,Low,394.0,-0.12971495403034958,0.00010010114018188885,26.188286701049094,-80.08119444768623
8,0.8361122710033989,0.6948416940822829,74.17154162678091,6.858538180833452,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.1,0.0831,0.1327,0.0496,Medium,379.0,-0.10809864577189317,0.0004702276724009909,26.18850992774142,-80.08115748402136
9,0.8169551042938676,0.6800988337830336,71.26726427798752,7.0919312120651465,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.105,0.0836,0.1407,0.0571,Low,406.0,-0.05795693905930628,0.0004526035704669025,26.221398898567855,-80.08124483784859
9,0.8169551042938676,0.6800988337830336,71.26726427798752,7.0919312120651465,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.115,0.0913,0.1598,0.0685,Low,394.0,-0.12971495403034958,0.00010010114018188885,26.221620481049094,-80.08119444768623
9,0.8169551042938676,0.6800988337830336,71.26726427798752,7.0919312120651465,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.1,0.0831,0.1327,0.0496,Medium,379.0,-0.10809864577189317,0.0004702276724009909,26.22184370774142,-80.08115748402136
10,0.724963398375301,0.5944918549713921,81.01065921065289,6.844035967258744,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.105,0.0836,0.1407,0.0571,Low,406.0,-0.05795693905930628,0.0004526035704669025,26.254732673567858,-80.08124483784859
10,0.724963398375301,0.5944918549713921,81.01065921065289,6.844035967258744,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.115,0.0913,0.1598,0.0685,Low,394.0,-0.12971495403034958,0.00010010114018188885,26.25495425604909,-80.08119444768623
10,0.724963398375301,0.5944918549713921,81.01065921065289,6.844035967258744,26.29459,26.176686979307938,-80.07762,-80.09591445066503,0.379159164165976,0.398646376983928,0.476595228255736,0.53963769840669,0.617060912382959,0.0849,Low,0.14266435986159168,0.145,393.0,1.0574862957000732,98.07936094448876,-0.4894090069282918,0.5477667939698868,usa_FL_0006,0.1,0.0831,0.1327,0.0496,Medium,379.0,-0.10809864577189317,0.0004702276724009909,26.255177482741416,-80.08115748402136
11,0.9930310411069253,0.8315069703170939,66.09605197019204,7.237247179344003,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.17,0.0859,0.2,0.1141,Low,386.0,0.8890533446692296,0.00029631753987137573,26.42041111901128,-80.02955491256142
11,0.9930310411069253,0.8315069703170939,66.09605197019204,7.237247179344003,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.125,0.0898,0.2,0.1102,Low,380.0,0.8197848321599532,0.0002841933252415899,26.420636318862844,-80.02953538472718
12,1.0012824836082708,0.8398578700059481,66.1788651519088,7.309106356889817,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.17,0.0859,0.2,0.1141,Low,386.0,0.8890533446692296,0.00029631753987137573,26.45374394401128,-80.02955491256142
12,1.0012824836082708,0.8398578700059481,66.1788651519088,7.309106356889817,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.125,0.0898,0.2,0.1102,Low,380.0,0.8197848321599532,0.0002841933252415899,26.453969143862842,-80.02953538472718
13,1.0051008614336496,0.8449705460794505,66.43271438219855,7.356746820338904,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.17,0.0859,0.2,0.1141,Low,386.0,0.8890533446692296,0.00029631753987137573,26.48707772401128,-80.02955491256142
13,1.0051008614336496,0.8449705460794505,66.43271438219855,7.356746820338904,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.125,0.0898,0.2,0.1102,Low,380.0,0.8197848321599532,0.0002841933252415899,26.487302923862842,-80.02953538472718
14,1.004451940049993,0.8460101333744513,67.13921842239485,7.381619050040928,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.17,0.0859,0.2,0.1141,Low,386.0,0.8890533446692296,0.00029631753987137573,26.52041149901128,-80.02955491256142
14,1.004451940049993,0.8460101333744513,67.13921842239485,7.381619050040928,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.125,0.0898,0.2,0.1102,Low,380.0,0.8197848321599532,0.0002841933252415899,26.520636698862845,-80.02953538472718
15,0.9983221644951139,0.8425809509238068,68.6559924479493,7.379679295654722,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.17,0.0859,0.2,0.1141,Low,386.0,0.8890533446692296,0.00029631753987137573,26.55374432401128,-80.02955491256142
15,0.9983221644951139,0.8425809509238068,68.6559924479493,7.379679295654722,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.125,0.0898,0.2,0.1102,Low,380.0,0.8197848321599532,0.0002841933252415899,26.553969523862843,-80.02953538472718
16,0.9946531993937119,0.8404930213847897,70.38163475460331,7.378286800628523,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.17,0.0859,0.2,0.1141,Low,386.0,0.8890533446692296,0.00029631753987137573,26.58707810401128,-80.02955491256142
16,0.9946531993937119,0.8404930213847897,70.38163475460331,7.378286800628523,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.125,0.0898,0.2,0.1102,Low,380.0,0.8197848321599532,0.0002841933252415899,26.587303303862843,-80.02953538472718
17,1.0006992626877214,0.8474980075990654,70.705740359853,7.39976746787438,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.17,0.0859,0.2,0.1141,Low,386.0,0.8890533446692296,0.00029631753987137573,26.62041187901128,-80.02955491256142
17,1.0006992626877214,0.8474980075990654,70.705740359853,7.39976746787438,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.125,0.0898,0.2,0.1102,Low,380.0,0.8197848321599532,0.0002841933252415899,26.620637078862842,-80.02953538472718
18,1.0182675515534627,0.8639401446882877,70.221284673623,7.463964732881321,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.17,0.0859,0.2,0.1141,Low,386.0,0.8890533446692296,0.00029631753987137573,26.65374470401128,-80.02955491256142
18,1.0182675515534627,0.8639401446882877,70.221284673623,7.463964732881321,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.125,0.0898,0.2,0.1102,Low,380.0,0.8197848321599532,0.0002841933252415899,26.653969903862844,-80.02953538472718
19,1.048334047353491,0.8910086978532785,69.04470787859582,7.591386221397252,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.17,0.0859,0.2,0.1141,Low,386.0,0.8890533446692296,0.00029631753987137573,26.68707848401128,-80.02955491256142
19,1.048334047353491,0.8910086978532785,69.04470787859582,7.591386221397252,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.125,0.0898,0.2,0.1102,Low,380.0,0.8197848321599532,0.0002841933252415899,26.687303683862844,-80.02953538472718
20,0.7609711349589293,0.650308588093471,70.04467282508001,8.004959507706415,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.17,0.0859,0.2,0.1141,Low,386.0,0.8890533446692296,0.00029631753987137573,26.72041226401128,-80.06288773756143
20,0.7609711349589293,0.650308588093471,70.04467282508001,8.004959507706415,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.125,0.0898,0.2,0.1102,Low,380.0,0.8197848321599532,0.0002841933252415899,26.720637463862843,-80.06286820972717
21,0.9127835770198274,0.7798538619120521,70.74511132778672,7.8694597041535195,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.17,0.0859,0.2,0.1141,Low,386.0,0.8890533446692296,0.00029631753987137573,26.75374603901128,-80.06288773756143
21,0.9127835770198274,0.7798538619120521,70.74511132778672,7.8694597041535195,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.125,0.0898,0.2,0.1102,Low,380.0,0.8197848321599532,0.0002841933252415899,26.753971238862842,-80.06286820972717
22,0.6618742248024357,0.5665555924489449,73.85677224873956,8.170327182788698,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.17,0.0859,0.2,0.1141,Low,386.0,0.8890533446692296,0.00029631753987137573,26.787078864011278,-80.09622056256143
22,0.6618742248024357,0.5665555924489449,73.85677224873956,8.170327182788698,26.44128,26.441140939093646,-80.06045,-80.05899984411731,0.0947794507025895,0.0996417289830359,0.119090842104821,0.134839207883276,0.154180750918763,0.0419,Medium,0.0961587982832618,0.09,384.5,1.102508306503296,98.30446682608965,-0.5170144416546563,0.5668004707667591,usa_FL_0008,0.125,0.0898,0.2,0.1102,Low,380.0,0.8197848321599532,0.0002841933252415899,26.78730406386284,-80.09620103472717
